,step,episode reward,accuracy,100 eps mean,time
6984,287858.0,6.0,97.08,26.7,45321.880000
6985,287871.0,11.0,97.08,26.6,45324.060000
6986,287881.0,8.0,97.08,26.6,45325.700000
6987,287957.0,74.0,97.08,27.3,45337.540000
6988,288013.0,54.0,97.08,27.6,45346.360000
6989,288021.0,6.0,97.08,27.6,45347.710000
6990,288039.0,16.0,97.08,27.5,45350.610000
6991,288049.0,8.0,97.08,27.2,45352.260000
6992,288060.0,9.0,97.08,26.8,45354.120000
6993,288072.0,10.0,97.08,26.8,45356.270000
6994,288081.0,7.0,97.07,26.7,45357.790000
6995,288089.0,6.0,97.07,26.7,45359.120000
6996,288097.0,6.0,97.07,26.6,45360.490000
6997,288135.0,36.0,97.07,27.0,45366.510000
6998,288152.0,15.0,97.07,27.0,45369.260000
6999,288160.0,6.0,97.07,26.9,45370.650000
7000,288168.0,6.0,97.07,26.8,45371.980000
7001,288179.0,9.0,97.07,26.8,45373.790000
7002,288200.0,19.0,97.07,26.9,45377.160000
7003,288211.0,9.0,97.07,26.9,45378.980000
7004,288300.0,87.0,97.07,27.1,45393.020000
7005,288317.0,15.0,97.07,27.0,45395.730000
7006,288330.0,11.0,97.07,27.0,45397.850000
7007,288402.0,70.0,97.07,27.6,45409.150000
7008,288632.0,228.0,97.07,29.8,45445.030000
7009,288644.0,10.0,97.07,29.7,45447.020000
7010,288659.0,13.0,97.07,29.6,45449.470000
7011,288669.0,8.0,97.07,29.5,45451.110000
7012,288683.0,12.0,97.07,29.4,45453.390000
7013,288692.0,7.0,97.07,28.7,45454.890000
7014,288702.0,8.0,97.07,28.7,45456.570000
7015,288710.0,6.0,97.07,28.2,45457.910000
7016,288724.0,12.0,97.07,27.5,45460.180000
7017,288749.0,23.0,97.07,27.6,45464.130000
7018,289000.0,249.0,97.07,30.0,45503.260000
7019,289047.0,45.0,97.07,30.4,45510.700000
7020,289084.0,35.0,97.07,29.7,45516.600000
7021,289177.0,91.0,97.07,30.5,45531.110000
7022,289300.0,121.0,97.08,31.6,45550.290000
7023,289352.0,50.0,97.08,31.9,45558.510000
7024,289499.0,145.0,97.08,33.1,45581.540000
7025,289687.0,186.0,97.08,34.8,45610.760000
7026,289699.0,10.0,97.08,34.8,45612.780000
7027,289715.0,14.0,97.08,34.9,45615.430000
7028,289727.0,10.0,97.08,35.0,45617.420000
7029,289870.0,141.0,97.08,36.2,45639.840000
7030,289884.0,12.0,97.08,36.2,45642.180000
7031,289892.0,6.0,97.08,35.9,45643.520000
7032,289921.0,27.0,97.08,36.1,45648.170000
7033,289930.0,7.0,97.08,35.9,45649.670000
7034,289943.0,11.0,97.08,36.0,45651.800000
7035,289962.0,17.0,97.08,36.0,45654.960000
7036,289971.0,7.0,97.08,36.0,45656.490000
7037,290109.0,136.0,97.08,37.3,45678.130000
7038,290117.0,6.0,97.08,37.3,45679.490000
7039,290155.0,36.0,97.08,37.5,45685.600000
7040,290168.0,11.0,97.08,37.5,45687.710000
7041,290179.0,9.0,97.08,37.0,45689.510000
7042,290188.0,7.0,97.08,36.7,45691.030000
7043,290202.0,12.0,97.08,36.7,45693.290000
7044,290210.0,6.0,97.08,36.7,45694.620000
7045,290240.0,28.0,97.08,36.9,45699.380000
7046,290248.0,6.0,97.07,36.7,45700.720000
7047,290259.0,9.0,97.07,36.7,45702.540000
7048,290290.0,29.0,97.07,36.4,45707.470000
7049,290299.0,7.0,97.07,36.2,45708.960000
7050,290310.0,9.0,97.07,35.9,45710.780000
7051,290320.0,8.0,97.07,35.8,45712.460000
7052,290344.0,22.0,97.07,35.9,45716.290000
7053,290373.0,27.0,97.07,36.0,45720.890000
7054,290387.0,12.0,97.07,36.0,45723.170000
7055,290408.0,19.0,97.07,35.3,45726.600000
7056,290443.0,33.0,97.07,34.9,45732.160000
7057,290484.0,39.0,97.07,35.1,45738.640000
7058,290493.0,7.0,97.07,34.0,45740.140000
7059,290504.0,9.0,97.07,33.9,45741.950000
7060,290519.0,13.0,97.07,33.8,45744.520000
7061,290597.0,76.0,97.07,33.8,45756.690000
7062,290605.0,6.0,97.07,33.6,45758.050000
7063,290621.0,14.0,97.07,33.6,45760.660000
7064,290630.0,7.0,97.07,33.5,45762.150000
7065,290640.0,8.0,97.07,32.6,45763.810000
7066,290653.0,11.0,97.07,31.3,45765.900000
7067,290661.0,6.0,97.07,31.3,45767.240000
7068,290671.0,8.0,97.07,31.2,45768.890000
7069,290683.0,10.0,97.07,31.2,45770.830000
7070,290697.0,12.0,97.07,30.6,45773.160000
7071,290709.0,10.0,97.07,30.5,45775.160000
7072,290718.0,7.0,97.07,29.8,45776.650000
7073,290739.0,19.0,97.07,30.0,45780.020000
7074,290747.0,6.0,97.07,28.6,45781.380000
7075,290763.0,14.0,97.07,28.6,45784.010000
7076,290777.0,12.0,97.07,28.7,45786.310000
7077,290799.0,20.0,97.07,28.8,45789.820000
7078,290821.0,20.0,97.07,28.9,45793.330000
7079,290840.0,17.0,97.07,28.9,45796.400000
7080,290848.0,6.0,97.07,28.6,45797.740000
7081,290858.0,8.0,97.06,28.4,45799.390000
7082,290874.0,14.0,97.06,28.3,45801.990000
7083,290892.0,16.0,97.06,28.4,45804.900000
7084,290902.0,8.0,97.06,28.4,45806.560000
7085,290912.0,8.0,97.06,28.4,45808.190000
7086,290939.0,25.0,97.06,28.6,45812.440000
7087,290958.0,17.0,97.06,28.0,45815.520000
7088,290970.0,10.0,97.06,27.6,45817.480000
7089,290979.0,7.0,97.06,27.6,45819.010000
7090,290988.0,7.0,97.06,27.5,45820.540000
7091,290997.0,7.0,97.06,27.5,45822.050000
7092,291007.0,8.0,97.06,27.5,45823.750000
7093,291018.0,9.0,97.06,27.5,45825.560000
7094,291028.0,8.0,97.06,27.5,45827.230000
7095,291037.0,7.0,97.06,27.5,45828.740000
7096,291053.0,14.0,97.06,27.6,45831.340000
7097,291066.0,11.0,97.06,27.3,45833.480000
7098,291100.0,32.0,97.06,27.5,45838.840000
7099,291110.0,8.0,97.06,27.5,45840.510000
7100,291121.0,9.0,97.06,27.5,45842.350000
7101,291137.0,14.0,97.06,27.6,45844.940000
7102,291154.0,15.0,97.06,27.5,45847.670000
7103,291162.0,6.0,97.06,27.5,45849.020000
7104,291175.0,11.0,97.06,26.8,45851.160000
7105,291188.0,11.0,97.06,26.7,45853.300000
7106,291210.0,20.0,97.06,26.8,45856.800000
7107,291226.0,14.0,97.06,26.2,45859.430000
7108,291234.0,6.0,97.06,24.0,45860.760000
7109,291254.0,18.0,97.06,24.1,45864.120000
7110,291267.0,11.0,97.06,24.1,45866.270000
7111,291309.0,40.0,97.06,24.4,45872.930000
7112,291328.0,17.0,97.06,24.4,45876.010000
7113,291337.0,7.0,97.05,24.4,45877.510000
7114,291350.0,11.0,97.05,24.5,45879.620000
7115,291360.0,8.0,97.05,24.5,45881.250000
7116,291372.0,10.0,97.05,24.5,45883.260000
7117,291380.0,6.0,97.05,24.3,45884.610000
7118,291389.0,7.0,97.05,21.9,45886.090000
7119,291407.0,16.0,97.05,21.6,45888.970000
7120,291420.0,11.0,97.05,21.4,45891.100000
7121,291451.0,29.0,97.05,20.7,45896.020000
7122,291475.0,22.0,97.05,19.8,45899.810000
7123,291498.0,21.0,97.05,19.5,45903.510000
7124,291517.0,17.0,97.05,18.2,45906.580000
7125,291531.0,12.0,97.05,16.4,45908.880000
7126,291543.0,10.0,97.05,16.4,45910.860000
7127,291587.0,42.0,97.05,16.7,45917.800000
7128,291620.0,31.0,97.05,16.9,45923.140000
7129,291676.0,54.0,97.05,16.1,45931.940000
7130,291693.0,15.0,97.05,16.1,45934.700000
7131,291712.0,17.0,97.05,16.2,45937.760000
7132,291725.0,11.0,97.05,16.0,45939.870000
7133,291736.0,9.0,97.05,16.1,45941.680000
7134,291760.0,22.0,97.05,16.2,45945.520000
7135,291771.0,9.0,97.05,16.1,45947.330000
7136,291784.0,11.0,97.05,16.1,45949.460000
7137,291794.0,8.0,97.05,14.8,45951.140000
7138,291803.0,7.0,97.05,14.9,45952.630000
7139,291813.0,8.0,97.05,14.6,45954.370000
7140,291858.0,43.0,97.05,14.9,45961.540000
7141,291913.0,53.0,97.05,15.3,45970.260000
7142,291924.0,9.0,97.05,15.4,45972.080000
7143,291960.0,34.0,97.05,15.6,45977.820000
7144,291983.0,21.0,97.05,15.7,45981.510000
7145,291994.0,9.0,97.05,15.5,45983.480000
7146,292002.0,6.0,97.05,15.5,45984.850000
7147,292022.0,18.0,97.05,15.6,45988.070000
7148,292052.0,28.0,97.05,15.6,45992.780000
7149,292063.0,9.0,97.05,15.6,45994.590000
7150,292071.0,6.0,97.05,15.6,45995.920000
7151,292083.0,10.0,97.04,15.6,45997.890000
7152,292143.0,58.0,97.05,16.0,46007.300000
7153,292217.0,72.0,97.05,16.4,46018.970000
7154,292226.0,7.0,97.05,16.4,46020.490000
7155,292243.0,15.0,97.04,16.4,46023.240000
7156,292252.0,7.0,97.04,16.1,46024.720000
7157,292267.0,13.0,97.04,15.8,46027.150000
7158,292276.0,7.0,97.04,15.8,46028.750000
7159,292286.0,8.0,97.04,15.8,46030.390000
7160,292333.0,45.0,97.04,16.1,46037.830000
7161,292449.0,114.0,97.04,16.5,46055.950000
7162,292487.0,36.0,97.04,16.8,46061.940000
7163,292495.0,6.0,97.04,16.7,46063.310000
7164,292509.0,12.0,97.04,16.8,46065.580000
7165,292556.0,45.0,97.04,17.2,46073.000000
7166,292565.0,7.0,97.04,17.1,46074.540000
7167,292621.0,54.0,97.04,17.6,46083.380000
7168,292727.0,104.0,97.04,18.6,46100.000000
7169,292771.0,42.0,97.04,18.9,46107.070000
7170,292788.0,15.0,97.04,18.9,46109.770000
7171,292797.0,7.0,97.04,18.9,46111.270000
7172,292807.0,8.0,97.04,18.9,46112.930000
7173,292818.0,9.0,97.04,18.8,46114.740000
7174,292826.0,6.0,97.04,18.8,46116.100000
7175,292835.0,7.0,97.04,18.7,46117.610000
7176,292849.0,12.0,97.04,18.7,46119.890000
7177,292872.0,21.0,97.04,18.7,46123.590000
7178,292904.0,30.0,97.04,18.8,46128.690000
7179,292940.0,34.0,97.04,19.0,46134.370000
7180,293025.0,83.0,97.04,19.8,46147.760000
7181,293035.0,8.0,97.04,19.8,46149.430000
7182,293069.0,32.0,97.04,20.0,46154.820000
7183,293083.0,12.0,97.04,19.9,46157.130000
7184,293093.0,8.0,97.04,19.9,46158.810000
7185,293104.0,9.0,97.04,19.9,46160.620000
7186,293112.0,6.0,97.04,19.7,46161.990000
7187,293124.0,10.0,97.04,19.7,46164.000000
7188,293136.0,10.0,97.04,19.7,46166.010000
7189,293153.0,15.0,97.04,19.7,46168.800000
7190,293211.0,56.0,97.04,20.2,46177.920000
7191,293313.0,100.0,97.04,21.2,46193.900000
7192,293337.0,22.0,97.04,21.3,46197.780000
7193,293348.0,9.0,97.04,21.3,46199.670000
7194,293376.0,26.0,97.04,21.5,46204.160000
7195,293385.0,7.0,97.04,21.5,46205.660000
7196,293511.0,124.0,97.04,22.6,46225.460000
7197,293525.0,12.0,97.04,22.6,46227.780000
7198,293538.0,11.0,97.04,22.4,46229.890000
7199,293563.0,23.0,97.04,22.5,46233.880000
7200,293571.0,6.0,97.04,22.5,46235.210000
7201,293626.0,53.0,97.04,22.9,46243.880000
7202,293655.0,27.0,97.04,23.0,46248.500000
7203,293965.0,308.0,97.04,26.0,46296.820000
7204,293974.0,7.0,97.04,26.0,46298.350000
7205,293994.0,18.0,97.04,26.1,46301.560000
7206,294014.0,18.0,97.04,26.0,46304.780000
7207,294077.0,61.0,97.04,26.5,46314.690000
7208,294085.0,6.0,97.04,26.5,46316.060000
7209,294134.0,47.0,97.04,26.8,46323.850000
7210,294145.0,9.0,97.04,26.8,46325.730000
7211,294172.0,25.0,97.04,26.6,46330.070000
7212,294257.0,83.0,97.04,27.3,46343.510000
7213,294269.0,10.0,97.04,27.3,46345.480000
7214,294277.0,6.0,97.04,27.3,46346.850000
7215,294297.0,18.0,97.04,27.4,46350.060000
7216,294306.0,7.0,97.04,27.3,46351.590000
7217,294314.0,6.0,97.04,27.3,46352.920000
7218,294324.0,8.0,97.04,27.4,46354.580000
7219,294422.0,96.0,97.04,28.2,46369.910000
7220,294436.0,12.0,97.04,28.2,46372.180000
7221,294453.0,15.0,97.04,28.0,46374.940000
7222,294464.0,9.0,97.04,27.9,46376.750000
7223,294494.0,28.0,97.04,28.0,46381.560000
7224,294505.0,9.0,97.04,27.9,46383.400000
7225,294554.0,47.0,97.04,28.2,46391.040000
7226,294564.0,8.0,97.04,28.2,46392.740000
7227,294601.0,35.0,97.04,28.1,46398.590000
7228,294614.0,11.0,97.04,27.9,46400.740000
7229,294772.0,156.0,97.04,29.0,46425.580000
7230,294782.0,8.0,97.04,28.9,46427.230000
7231,294792.0,8.0,97.04,28.8,46428.910000
7232,294882.0,88.0,97.04,29.6,46442.960000
7233,294914.0,30.0,97.04,29.8,46448.040000
7234,294924.0,8.0,97.04,29.6,46449.720000
7235,294934.0,8.0,97.04,29.6,46451.360000
7236,294942.0,6.0,97.04,29.6,46452.720000
7237,295192.0,248.0,97.04,32.0,46491.920000
7238,295202.0,8.0,97.04,32.0,46493.640000
7239,295218.0,14.0,97.04,32.0,46496.250000
7240,295568.0,348.0,97.04,35.1,46550.710000
7241,295691.0,121.0,97.04,35.8,46570.260000
7242,295839.0,146.0,97.05,37.2,46593.450000
7243,296070.0,229.0,97.05,39.1,46629.580000
7244,296080.0,8.0,97.05,39.0,46631.280000
7245,296093.0,11.0,97.05,39.0,46633.470000
7246,296114.0,19.0,97.05,39.1,46636.810000
7247,296363.0,247.0,97.05,41.4,46675.610000
7248,296372.0,7.0,97.05,41.2,46677.110000
7249,296418.0,44.0,97.05,41.6,46684.360000
7250,296431.0,11.0,97.05,41.6,46686.510000
7251,296489.0,56.0,97.05,42.1,46695.570000
7252,296573.0,82.0,97.05,42.3,46708.940000
7253,296581.0,6.0,97.05,41.6,46710.290000
7254,296591.0,8.0,97.05,41.6,46711.970000
7255,296684.0,91.0,97.05,42.4,46726.510000
7256,296818.0,132.0,97.05,43.7,46747.420000
7257,296859.0,39.0,97.05,43.9,46753.870000
7258,296868.0,7.0,97.05,43.9,46755.450000
7259,296880.0,10.0,97.05,43.9,46757.420000
7260,296890.0,8.0,97.05,43.6,46759.070000
7261,296900.0,8.0,97.05,42.5,46760.720000
7262,296954.0,52.0,97.05,42.7,46769.290000
7263,297064.0,108.0,97.05,43.7,46786.380000
7264,297092.0,26.0,97.05,43.8,46790.840000
7265,297103.0,9.0,97.05,43.5,46792.640000
7266,297113.0,8.0,97.05,43.5,46794.330000
7267,297160.0,45.0,97.05,43.4,46801.750000
7268,297185.0,23.0,97.05,42.6,46805.760000
7269,297197.0,10.0,97.05,42.3,46807.740000
7270,297206.0,7.0,97.05,42.2,46809.260000
7271,297215.0,7.0,97.05,42.2,46810.760000
7272,297224.0,7.0,97.05,42.2,46812.280000
7273,297258.0,32.0,97.05,42.4,46817.660000
7274,297266.0,6.0,97.05,42.4,46819.030000
7275,297277.0,9.0,97.05,42.4,46820.850000
7276,297291.0,12.0,97.05,42.4,46823.230000
7277,297311.0,18.0,97.05,42.4,46826.430000
7278,297341.0,28.0,97.05,42.4,46831.200000
7279,297360.0,17.0,97.05,42.2,46834.290000
7280,297368.0,6.0,97.05,41.4,46835.640000
7281,297376.0,6.0,97.04,41.4,46836.980000
7282,297404.0,26.0,97.04,41.4,46841.430000
7283,297414.0,8.0,97.04,41.3,46843.090000
7284,297436.0,20.0,97.04,41.4,46846.650000
7285,297445.0,7.0,97.04,41.4,46848.160000
7286,297468.0,21.0,97.04,41.6,46851.850000
7287,297521.0,51.0,97.04,42.0,46860.330000
7288,297534.0,11.0,97.04,42.0,46862.460000
7289,297550.0,14.0,97.04,42.0,46865.070000
7290,297579.0,27.0,97.04,41.7,46869.720000
7291,297587.0,6.0,97.04,40.7,46871.070000
7292,297601.0,12.0,97.04,40.6,46873.330000
7293,297611.0,8.0,97.04,40.6,46875.010000
7294,297621.0,8.0,97.04,40.4,46876.670000
7295,297634.0,11.0,97.04,40.5,46878.810000
7296,297642.0,6.0,97.04,39.3,46880.170000
7297,297658.0,14.0,97.04,39.3,46882.850000
7298,297671.0,11.0,97.04,39.3,46884.970000
7299,297697.0,24.0,97.04,39.3,46889.090000
7300,297720.0,21.0,97.04,39.5,46892.800000
7301,297732.0,10.0,97.04,39.1,46894.770000
7302,297740.0,6.0,97.04,38.8,46896.130000
7303,297753.0,11.0,97.04,35.9,46898.270000
7304,297762.0,7.0,97.04,35.9,46899.760000
7305,297776.0,12.0,97.04,35.8,46902.050000
7306,297794.0,16.0,97.04,35.8,46904.980000
7307,297811.0,15.0,97.04,35.3,46907.700000
7308,297819.0,6.0,97.04,35.3,46909.050000
7309,297833.0,12.0,97.04,35.0,46911.350000
7310,297846.0,11.0,97.04,35.0,46913.500000
7311,297856.0,8.0,97.04,34.8,46915.190000
7312,297864.0,6.0,97.04,34.1,46916.540000
7313,297872.0,6.0,97.03,34.0,46917.910000
7314,297887.0,13.0,97.03,34.1,46920.350000
7315,297898.0,9.0,97.03,34.0,46922.200000
7316,297906.0,6.0,97.03,34.0,46923.550000
7317,297916.0,8.0,97.03,34.0,46925.240000
7318,297925.0,7.0,97.03,34.0,46926.750000
7319,297962.0,35.0,97.03,33.4,46932.620000
7320,297970.0,6.0,97.03,33.3,46933.990000
7321,297985.0,13.0,97.03,33.3,46936.460000
7322,297996.0,9.0,97.03,33.3,46938.300000
7323,298007.0,9.0,97.03,33.1,46940.110000
7324,298017.0,8.0,97.03,33.1,46941.750000
7325,298026.0,7.0,97.03,32.7,46943.350000
7326,298045.0,17.0,97.03,32.8,46946.400000
7327,298055.0,8.0,97.03,32.5,46948.080000
7328,298063.0,6.0,97.03,32.5,46949.450000
7329,298075.0,10.0,97.03,31.0,46951.390000
7330,298096.0,19.0,97.03,31.1,46954.750000
7331,298118.0,20.0,97.03,31.3,46958.300000
7332,298140.0,20.0,97.03,30.6,46961.820000
7333,298164.0,22.0,97.03,30.5,46965.650000
7334,298186.0,20.0,97.03,30.6,46969.150000
7335,298214.0,26.0,97.03,30.8,46973.620000
7336,298227.0,11.0,97.03,30.8,46975.760000
7337,298249.0,20.0,97.03,28.6,46979.280000
7338,298260.0,9.0,97.03,28.6,46981.100000
7339,298277.0,15.0,97.03,28.6,46983.860000
7340,298313.0,34.0,97.03,25.4,46989.550000
7341,298357.0,42.0,97.03,24.7,46996.460000
7342,298365.0,6.0,97.03,23.3,46997.820000
7343,298436.0,69.0,97.03,21.7,47009.030000
7344,298445.0,7.0,97.03,21.6,47010.600000
7345,298454.0,7.0,97.03,21.6,47012.100000
7346,298500.0,44.0,97.03,21.9,47019.380000
7347,298511.0,9.0,97.03,19.5,47021.180000
7348,298527.0,14.0,97.03,19.6,47023.790000
7349,298537.0,8.0,97.03,19.2,47025.490000
7350,298549.0,10.0,97.03,19.2,47027.460000
7351,298558.0,7.0,97.02,18.7,47028.970000
7352,298576.0,16.0,97.02,18.0,47031.880000
7353,298586.0,8.0,97.02,18.0,47033.570000
7354,298611.0,23.0,97.02,18.2,47037.550000
7355,298642.0,29.0,97.02,17.6,47042.530000
7356,298650.0,6.0,97.02,16.3,47043.900000
7357,298704.0,52.0,97.02,16.4,47052.370000
7358,298714.0,8.0,97.02,16.5,47054.040000
7359,298728.0,12.0,97.02,16.5,47056.320000
7360,298750.0,20.0,97.02,16.6,47059.860000
7361,298799.0,47.0,97.02,17.0,47067.730000
7362,298812.0,11.0,97.02,16.6,47069.900000
7363,298821.0,7.0,97.02,15.6,47071.480000
7364,298896.0,73.0,97.02,16.0,47083.260000
7365,298910.0,12.0,97.02,16.1,47085.560000
7366,298926.0,14.0,97.02,16.1,47088.170000
7367,298958.0,30.0,97.02,16.0,47093.290000
7368,299007.0,47.0,97.02,16.2,47101.020000
7369,299022.0,13.0,97.02,16.2,47103.450000
7370,299037.0,13.0,97.02,16.3,47105.890000
7371,299055.0,16.0,97.02,16.4,47108.800000
7372,299092.0,35.0,97.02,16.7,47114.640000
7373,299105.0,11.0,97.02,16.5,47116.800000
7374,299113.0,6.0,97.02,16.5,47118.150000
7375,299125.0,10.0,97.02,16.5,47120.150000
7376,299141.0,14.0,97.02,16.5,47122.820000
7377,299150.0,7.0,97.02,16.4,47124.340000
7378,299160.0,8.0,97.02,16.2,47125.980000
7379,299169.0,7.0,97.02,16.1,47127.480000
7380,299258.0,87.0,97.02,16.9,47141.400000
7381,299304.0,44.0,97.02,17.3,47148.690000
7382,299325.0,19.0,97.02,17.2,47152.060000
7383,299337.0,10.0,97.02,17.2,47154.060000
7384,299350.0,11.0,97.02,17.1,47156.280000
7385,299405.0,53.0,97.02,17.6,47165.060000
7386,299429.0,22.0,97.02,17.6,47168.930000
7387,299440.0,9.0,97.02,17.2,47170.780000
7388,299448.0,6.0,97.02,17.1,47172.150000
7389,299526.0,76.0,97.02,17.8,47184.370000
7390,299777.0,249.0,97.02,20.0,47223.460000
7391,299787.0,8.0,97.02,20.0,47225.140000
7392,299799.0,10.0,97.02,20.0,47227.130000
7393,299827.0,26.0,97.02,20.2,47231.580000
7394,299837.0,8.0,97.02,20.2,47233.260000
7395,299850.0,11.0,97.02,20.2,47235.370000
7396,299884.0,32.0,97.02,20.4,47240.750000
7397,299893.0,7.0,97.02,20.4,47242.270000
7398,299913.0,18.0,97.02,20.4,47245.520000
7399,299930.0,15.0,97.02,20.3,47248.270000
7400,299947.0,15.0,97.02,20.3,47251.030000
7401,299961.0,12.0,97.02,20.3,47253.360000
7402,299969.0,6.0,97.02,20.3,47254.740000
7403,299977.0,6.0,97.02,20.2,47256.090000
7404,299985.0,6.0,97.02,20.2,47257.430000
7405,299993.0,6.0,97.02,20.2,47258.770000
7406,300002.0,7.0,97.02,20.1,47260.320000
7407,300019.0,15.0,97.01,20.1,47263.050000
7408,300029.0,8.0,97.01,20.1,47264.710000
7409,300058.0,27.0,97.01,20.2,47269.300000
7410,300076.0,16.0,97.01,20.3,47272.250000
7411,300467.0,389.0,97.02,24.1,47333.220000
7412,300477.0,8.0,97.02,24.1,47334.890000
7413,300541.0,62.0,97.02,24.7,47344.960000
7414,300559.0,16.0,97.02,24.7,47347.880000
7415,300568.0,7.0,97.02,24.7,47349.370000
7416,300577.0,7.0,97.02,24.7,47350.870000
7417,300587.0,8.0,97.02,24.7,47352.530000
7418,300597.0,8.0,97.02,24.7,47354.190000
7419,300613.0,14.0,97.02,24.5,47356.770000
7420,300640.0,25.0,97.02,24.7,47361.100000
7421,300653.0,11.0,97.02,24.7,47363.310000
7422,300664.0,9.0,97.02,24.7,47365.160000
7423,300674.0,8.0,97.01,24.7,47366.840000
7424,300687.0,11.0,97.01,24.7,47369.030000
7425,300759.0,70.0,97.02,25.3,47380.300000
7426,300768.0,7.0,97.01,25.2,47381.850000
7427,300783.0,13.0,97.01,25.3,47384.300000
7428,300872.0,87.0,97.01,26.1,47398.240000
7429,300884.0,10.0,97.01,26.1,47400.190000
7430,300901.0,15.0,97.01,26.0,47402.910000
7431,300917.0,14.0,97.01,26.0,47405.520000
7432,300927.0,8.0,97.01,25.9,47407.200000
7433,300975.0,46.0,97.01,26.1,47414.780000
7434,301104.0,127.0,97.01,27.2,47435.030000
7435,301113.0,7.0,97.01,27.0,47436.540000
7436,301276.0,161.0,97.02,28.5,47462.160000
7437,301284.0,6.0,97.02,28.4,47463.560000
7438,301296.0,10.0,97.02,28.4,47465.540000
7439,301333.0,35.0,97.02,28.6,47471.400000
7440,301344.0,9.0,97.01,28.3,47473.210000
7441,301354.0,8.0,97.01,28.0,47474.880000
7442,301386.0,30.0,97.01,28.2,47479.970000
7443,301458.0,70.0,97.01,28.2,47491.410000
7444,301484.0,24.0,97.01,28.4,47495.590000
7445,301496.0,10.0,97.01,28.4,47497.570000
7446,301578.0,80.0,97.01,28.8,47510.380000
7447,301590.0,10.0,97.01,28.8,47512.340000
7448,301712.0,120.0,97.02,29.8,47531.360000
7449,301724.0,10.0,97.01,29.9,47533.340000
7450,301733.0,7.0,97.01,29.8,47534.840000
7451,301761.0,26.0,97.01,30.0,47539.320000
7452,301795.0,32.0,97.01,30.2,47544.870000
7453,301806.0,9.0,97.01,30.2,47546.690000
7454,301818.0,10.0,97.01,30.1,47548.670000
7455,301828.0,8.0,97.01,29.9,47550.330000
7456,301861.0,31.0,97.01,30.1,47555.570000
7457,301873.0,10.0,97.01,29.7,47557.520000
7458,301885.0,10.0,97.01,29.7,47559.510000
7459,301902.0,15.0,97.01,29.7,47562.300000
7460,302039.0,135.0,97.01,30.9,47583.710000
7461,302052.0,11.0,97.01,30.5,47585.860000
7462,302064.0,10.0,97.01,30.5,47587.840000
7463,302077.0,11.0,97.01,30.6,47590.060000
7464,302088.0,9.0,97.01,29.9,47591.890000
7465,302097.0,7.0,97.01,29.9,47593.400000
7466,302108.0,9.0,97.01,29.8,47595.220000
7467,302139.0,29.0,97.01,29.8,47600.110000
7468,302148.0,7.0,97.01,29.4,47601.620000
7469,302170.0,20.0,97.01,29.5,47605.230000
7470,302179.0,7.0,97.01,29.4,47606.760000
7471,302194.0,13.0,97.01,29.4,47609.220000
7472,302208.0,12.0,97.01,29.2,47611.510000
7473,302222.0,12.0,97.01,29.2,47613.810000
7474,302315.0,91.0,97.01,30.0,47628.330000
7475,302368.0,51.0,97.01,30.4,47636.690000
7476,302387.0,17.0,97.01,30.5,47639.790000
7477,302400.0,11.0,97.01,30.5,47641.940000
7478,302431.0,29.0,97.01,30.7,47646.860000
7479,302440.0,7.0,97.01,30.7,47648.430000
7480,302451.0,9.0,97.01,29.9,47650.270000
7481,302460.0,7.0,97.01,29.6,47651.770000
7482,302473.0,11.0,97.01,29.5,47653.900000
7483,302537.0,62.0,97.01,30.0,47664.030000
7484,302548.0,9.0,97.01,30.0,47665.830000
7485,302584.0,34.0,97.01,29.8,47671.530000
7486,302592.0,6.0,97.01,29.6,47672.890000
7487,302600.0,6.0,97.01,29.6,47674.330000
7488,302628.0,26.0,97.01,29.8,47678.770000
7489,302640.0,10.0,97.01,29.1,47680.760000
7490,302678.0,36.0,97.01,27.0,47686.780000
7491,302688.0,8.0,97.01,27.0,47688.470000
7492,302707.0,17.0,97.01,27.1,47691.560000
7493,302729.0,20.0,97.01,27.0,47695.120000
7494,302746.0,15.0,97.01,27.1,47697.860000
7495,302767.0,19.0,97.01,27.2,47701.220000
7496,302859.0,90.0,97.01,27.8,47715.700000
7497,302905.0,44.0,97.01,28.1,47723.080000
7498,302914.0,7.0,97.01,28.0,47724.580000
7499,302926.0,10.0,97.01,28.0,47726.540000
7500,302934.0,6.0,97.0,27.9,47727.880000
7501,302952.0,16.0,97.0,27.9,47730.830000
7502,302991.0,37.0,97.0,28.2,47737.030000
7503,303011.0,18.0,97.0,28.3,47740.260000
7504,303024.0,11.0,97.0,28.4,47742.350000
7505,303039.0,13.0,97.0,28.5,47744.830000
7506,303074.0,33.0,97.0,28.7,47750.330000
7507,303086.0,10.0,97.0,28.7,47752.320000
7508,303106.0,18.0,97.0,28.8,47755.820000
7509,303118.0,10.0,97.0,28.6,47757.790000
7510,303128.0,8.0,97.0,28.5,47759.460000
7511,303148.0,18.0,97.0,24.8,47762.660000
7512,303157.0,7.0,97.0,24.8,47764.190000
7513,303191.0,32.0,97.0,24.5,47769.600000
7514,303201.0,8.0,97.0,24.4,47771.270000
7515,303209.0,6.0,97.0,24.4,47772.670000
7516,303217.0,6.0,97.0,24.4,47774.030000
7517,303230.0,11.0,97.0,24.4,47776.180000
7518,303238.0,6.0,97.0,24.4,47777.520000
7519,303248.0,8.0,97.0,24.4,47779.180000
7520,303256.0,6.0,97.0,24.2,47780.500000
